Date,Load
15/09/2025 14.15,212.4
15/09/2025 14.30,194.4
15/09/2025 14.45,176.4
15/09/2025 15.00,169.2
15/09/2025 15.15,165.6
15/09/2025 15.30,169.2
15/09/2025 15.45,183.6
15/09/2025 16.00,158.4
15/09/2025 16.15,160.8
15/09/2025 16.30,150
15/09/2025 16.45,144
15/09/2025 17.00,151.2
15/09/2025 17.15,151.2
15/09/2025 17.30,136.8
15/09/2025 17.45,140.4
15/09/2025 18.00,139.2
15/09/2025 18.15,140.4
15/09/2025 18.30,142.8
15/09/2025 18.45,147.6
15/09/2025 19.00,162
15/09/2025 19.15,156
15/09/2025 19.30,148.8
15/09/2025 19.45,154.8
15/09/2025 20.00,145.2
15/09/2025 20.15,145.2
15/09/2025 20.30,157.2
15/09/2025 20.45,146.4
15/09/2025 21.00,142.8
15/09/2025 21.15,151.2
15/09/2025 21.30,145.2
15/09/2025 21.45,116.4
15/09/2025 22.00,96
15/09/2025 22.15,96
15/09/2025 22.30,108
15/09/2025 22.45,102
15/09/2025 23.00,81.6
15/09/2025 23.15,68.4
15/09/2025 23.30,67.2
15/09/2025 23.45,44.4
16/09/2025 00.00,36
16/09/2025 00.15,39.6
16/09/2025 00.30,39.6
16/09/2025 00.45,36
16/09/2025 01.00,42
16/09/2025 01.15,43.2
16/09/2025 01.30,39.6
16/09/2025 01.45,38.4
16/09/2025 02.00,37.2
16/09/2025 02.15,37.2
16/09/2025 02.30,37.2
16/09/2025 02.45,42
16/09/2025 03.00,38.4
16/09/2025 03.15,39.6
16/09/2025 03.30,36
16/09/2025 03.45,34.8
16/09/2025 04.00,33.6
16/09/2025 04.15,32.4
16/09/2025 04.30,34.8
16/09/2025 04.45,34.8
16/09/2025 05.00,40.8
16/09/2025 05.15,43.2
16/09/2025 05.30,48
16/09/2025 05.45,49.2
16/09/2025 06.00,50.4
16/09/2025 06.15,49.2
16/09/2025 06.30,52.8
16/09/2025 06.45,56.4
16/09/2025 07.00,57.6
16/09/2025 07.15,73.2
16/09/2025 07.30,82.8
16/09/2025 07.45,84
16/09/2025 08.00,87.6
16/09/2025 08.15,87.6
16/09/2025 08.30,73.2
16/09/2025 08.45,76.8
16/09/2025 09.00,80.4
16/09/2025 09.15,79.2
16/09/2025 09.30,76.8
16/09/2025 09.45,78
16/09/2025 10.00,79.2
16/09/2025 10.15,79.2
16/09/2025 10.30,78
16/09/2025 10.45,85.2
16/09/2025 11.00,85.2
16/09/2025 11.15,81.6
16/09/2025 11.30,76.8
16/09/2025 11.45,78
16/09/2025 12.00,70.8
16/09/2025 12.15,72
16/09/2025 12.30,70.8
16/09/2025 12.45,74.4
16/09/2025 13.00,70.8
16/09/2025 13.15,69.6
16/09/2025 13.30,72
16/09/2025 13.45,78
16/09/2025 14.00,75.6
16/09/2025 14.15,82.8
16/09/2025 14.30,94.8
16/09/2025 14.45,93.6
16/09/2025 15.00,82.8
16/09/2025 15.15,78
16/09/2025 15.30,79.2
16/09/2025 15.45,75.6
16/09/2025 16.00,78
16/09/2025 16.15,80.4
16/09/2025 16.30,73.2
16/09/2025 16.45,64.8
16/09/2025 17.00,63.6
16/09/2025 17.15,60
16/09/2025 17.30,58.8
16/09/2025 17.45,49.2
16/09/2025 18.00,46.8
16/09/2025 18.15,48
16/09/2025 18.30,45.6
16/09/2025 18.45,42
16/09/2025 19.00,44.4
16/09/2025 19.15,43.2
16/09/2025 19.30,49.2
16/09/2025 19.45,48
16/09/2025 20.00,45.6
16/09/2025 20.15,42
16/09/2025 20.30,44.4
16/09/2025 20.45,46.8
16/09/2025 21.00,40.8
16/09/2025 21.15,34.8
16/09/2025 21.30,32.4
16/09/2025 21.45,31.2
16/09/2025 22.00,31.2
16/09/2025 22.15,30
16/09/2025 22.30,31.2
16/09/2025 22.45,31.2
16/09/2025 23.00,30
16/09/2025 23.15,28.8
16/09/2025 23.30,32.4
16/09/2025 23.45,31.2
17/09/2025 00.00,33.6
17/09/2025 00.15,31.2
17/09/2025 00.30,36
17/09/2025 00.45,33.6
17/09/2025 01.00,36
17/09/2025 01.15,30
17/09/2025 01.30,30
17/09/2025 01.45,30
17/09/2025 02.00,33.6
17/09/2025 02.15,32.4
17/09/2025 02.30,30
17/09/2025 02.45,30
17/09/2025 03.00,27.6
17/09/2025 03.15,31.2
17/09/2025 03.30,27.6
17/09/2025 03.45,27.6
17/09/2025 04.00,27.6
17/09/2025 04.15,27.6
17/09/2025 04.30,28.8
17/09/2025 04.45,32.4
17/09/2025 05.00,30
17/09/2025 05.15,32.4
17/09/2025 05.30,31.2
17/09/2025 05.45,32.4
17/09/2025 06.00,34.8
17/09/2025 06.15,40.8
17/09/2025 06.30,36
17/09/2025 06.45,44.4
17/09/2025 07.00,62.4
17/09/2025 07.15,72
17/09/2025 07.30,78
17/09/2025 07.45,78
17/09/2025 08.00,74.4
17/09/2025 08.15,69.6
17/09/2025 08.30,68.4
17/09/2025 08.45,69.6
17/09/2025 09.00,66
17/09/2025 09.15,68.4
17/09/2025 09.30,78
17/09/2025 09.45,85.2
17/09/2025 10.00,74.4
17/09/2025 10.15,70.8
17/09/2025 10.30,81.6
17/09/2025 10.45,86.4
17/09/2025 11.00,82.8
17/09/2025 11.15,80.4
17/09/2025 11.30,74.4
17/09/2025 11.45,80.4
17/09/2025 12.00,85.2
17/09/2025 12.15,73.2
17/09/2025 12.30,74.4
17/09/2025 12.45,75.6
17/09/2025 13.00,79.2
17/09/2025 13.15,82.8
17/09/2025 13.30,78
17/09/2025 13.45,81.6
17/09/2025 14.00,86.4
17/09/2025 14.15,80.4
17/09/2025 14.30,92.4
17/09/2025 14.45,98.4
17/09/2025 15.00,104.4
17/09/2025 15.15,110.4
17/09/2025 15.30,102
17/09/2025 15.45,111.6
17/09/2025 16.00,118.8
17/09/2025 16.15,134.4
17/09/2025 16.30,132
17/09/2025 16.45,136.8
17/09/2025 17.00,194.4
17/09/2025 17.15,211.2
17/09/2025 17.30,208.8
17/09/2025 17.45,177.6
17/09/2025 18.00,168
17/09/2025 18.15,170.4
17/09/2025 18.30,168
17/09/2025 18.45,176.4
17/09/2025 19.00,190.8
17/09/2025 19.15,194.4
17/09/2025 19.30,181.2
17/09/2025 19.45,175.2
17/09/2025 20.00,187.2
17/09/2025 20.15,194.4
17/09/2025 20.30,195.6
17/09/2025 20.45,186
17/09/2025 21.00,175.2
17/09/2025 21.15,178.8
17/09/2025 21.30,186
17/09/2025 21.45,189.6
17/09/2025 22.00,190.8
17/09/2025 22.15,188.4
17/09/2025 22.30,188.4
17/09/2025 22.45,184.8
17/09/2025 23.00,199.2
17/09/2025 23.15,166.8
17/09/2025 23.30,134.4
17/09/2025 23.45,108
18/09/2025 00.00,104.4
18/09/2025 00.15,102
18/09/2025 00.30,106.8
18/09/2025 00.45,93.6
18/09/2025 01.00,94.8
18/09/2025 01.15,93.6
18/09/2025 01.30,86.4
18/09/2025 01.45,79.2
18/09/2025 02.00,75.6
18/09/2025 02.15,70.8
18/09/2025 02.30,66
18/09/2025 02.45,68.4
18/09/2025 03.00,70.8
18/09/2025 03.15,74.4
18/09/2025 03.30,72
18/09/2025 03.45,104.4
18/09/2025 04.00,98.4
18/09/2025 04.15,88.8
18/09/2025 04.30,88.8
18/09/2025 04.45,87.6
18/09/2025 05.00,94.8
18/09/2025 05.15,133.2
18/09/2025 05.30,117.6
18/09/2025 05.45,108
18/09/2025 06.00,123.6
18/09/2025 06.15,142.8
18/09/2025 06.30,140.4
18/09/2025 06.45,138
18/09/2025 07.00,146.4
18/09/2025 07.15,157.2
18/09/2025 07.30,180
18/09/2025 07.45,189.6
18/09/2025 08.00,184.8
18/09/2025 08.15,181.2
18/09/2025 08.30,168
18/09/2025 08.45,183.6
18/09/2025 09.00,178.8
18/09/2025 09.15,177.6
18/09/2025 09.30,170.4
18/09/2025 09.45,160.8
18/09/2025 10.00,165.6
18/09/2025 10.15,165.6
18/09/2025 10.30,165.6
18/09/2025 10.45,181.2
18/09/2025 11.00,202.8
18/09/2025 11.15,201.6
18/09/2025 11.30,218.4
18/09/2025 11.45,241.2
18/09/2025 12.00,246
18/09/2025 12.15,212.4
18/09/2025 12.30,207.6
18/09/2025 12.45,218.4
18/09/2025 13.00,225.6
18/09/2025 13.15,218.4
18/09/2025 13.30,216
18/09/2025 13.45,214.8
18/09/2025 14.00,210
18/09/2025 14.15,200.4
18/09/2025 14.30,206.4
18/09/2025 14.45,193.2
18/09/2025 15.00,205.2
18/09/2025 15.15,200.4
18/09/2025 15.30,196.8
18/09/2025 15.45,187.2
18/09/2025 16.00,196.8
18/09/2025 16.15,193.2
18/09/2025 16.30,199.2
18/09/2025 16.45,183.6
18/09/2025 17.00,164.4
18/09/2025 17.15,150
18/09/2025 17.30,154.8
18/09/2025 17.45,148.8
18/09/2025 18.00,145.2
18/09/2025 18.15,105.6
18/09/2025 18.30,104.4
18/09/2025 18.45,105.6
18/09/2025 19.00,114
18/09/2025 19.15,84
18/09/2025 19.30,78
18/09/2025 19.45,69.6
18/09/2025 20.00,57.6
18/09/2025 20.15,61.2
18/09/2025 20.30,70.8
18/09/2025 20.45,68.4
18/09/2025 21.00,61.2
18/09/2025 21.15,49.2
18/09/2025 21.30,45.6
18/09/2025 21.45,51.6
18/09/2025 22.00,56.4
18/09/2025 22.15,54
18/09/2025 22.30,54
18/09/2025 22.45,55.2
18/09/2025 23.00,58.8
18/09/2025 23.15,63.6
18/09/2025 23.30,55.2
18/09/2025 23.45,64.8
19/09/2025 00.00,64.8
19/09/2025 00.15,66
19/09/2025 00.30,61.2
19/09/2025 00.45,58.8
19/09/2025 01.00,56.4
19/09/2025 01.15,52.8
19/09/2025 01.30,50.4
19/09/2025 01.45,43.2
19/09/2025 02.00,43.2
19/09/2025 02.15,46.8
19/09/2025 02.30,51.6
19/09/2025 02.45,55.2
19/09/2025 03.00,48
19/09/2025 03.15,45.6
19/09/2025 03.30,45.6
19/09/2025 03.45,43.2
19/09/2025 04.00,43.2
19/09/2025 04.15,43.2
19/09/2025 04.30,45.6
19/09/2025 04.45,48
19/09/2025 05.00,60
19/09/2025 05.15,56.4
19/09/2025 05.30,54
19/09/2025 05.45,54
19/09/2025 06.00,58.8
19/09/2025 06.15,73.2
19/09/2025 06.30,72
19/09/2025 06.45,67.2
19/09/2025 07.00,72
19/09/2025 07.15,99.6
19/09/2025 07.30,106.8
19/09/2025 07.45,104.4
19/09/2025 08.00,102
19/09/2025 08.15,104.4
19/09/2025 08.30,102
19/09/2025 08.45,103.2
19/09/2025 09.00,103.2
19/09/2025 09.15,105.6
19/09/2025 09.30,97.2
19/09/2025 09.45,97.2
19/09/2025 10.00,108
19/09/2025 10.15,109.2
19/09/2025 10.30,111.6
19/09/2025 10.45,104.4
19/09/2025 11.00,98.4
19/09/2025 11.15,96
19/09/2025 11.30,92.4
19/09/2025 11.45,91.2
19/09/2025 12.00,85.2
19/09/2025 12.15,92.4
19/09/2025 12.30,93.6
19/09/2025 12.45,100.8
19/09/2025 13.00,82.8
19/09/2025 13.15,76.8
19/09/2025 13.30,72
19/09/2025 13.45,66
19/09/2025 14.00,72
19/09/2025 14.15,80.4
19/09/2025 14.30,84
19/09/2025 14.45,70.8
19/09/2025 15.00,64.8
19/09/2025 15.15,73.2
19/09/2025 15.30,69.6
19/09/2025 15.45,85.2
19/09/2025 16.00,92.4
19/09/2025 16.15,81.6
19/09/2025 16.30,85.2
19/09/2025 16.45,84
19/09/2025 17.00,70.8
19/09/2025 17.15,67.2
19/09/2025 17.30,80.4
19/09/2025 17.45,81.6
19/09/2025 18.00,82.8
19/09/2025 18.15,67.2
19/09/2025 18.30,64.8
19/09/2025 18.45,75.6
19/09/2025 19.00,75.6
19/09/2025 19.15,78
19/09/2025 19.30,70.8
19/09/2025 19.45,69.6
19/09/2025 20.00,72
19/09/2025 20.15,69.6
19/09/2025 20.30,70.8
19/09/2025 20.45,69.6
19/09/2025 21.00,64.8
19/09/2025 21.15,60
19/09/2025 21.30,58.8
19/09/2025 21.45,62.4
19/09/2025 22.00,64.8
19/09/2025 22.15,64.8
19/09/2025 22.30,67.2
19/09/2025 22.45,63.6
19/09/2025 23.00,62.4
19/09/2025 23.15,66
19/09/2025 23.30,60
19/09/2025 23.45,55.2
20/09/2025 00.00,57.6
20/09/2025 00.15,56.4
20/09/2025 00.30,60
20/09/2025 00.45,61.2
20/09/2025 01.00,57.6
20/09/2025 01.15,52.8
20/09/2025 01.30,49.2
20/09/2025 01.45,46.8
20/09/2025 02.00,44.4
20/09/2025 02.15,45.6
20/09/2025 02.30,39.6
20/09/2025 02.45,42
20/09/2025 03.00,40.8
20/09/2025 03.15,43.2
20/09/2025 03.30,42
20/09/2025 03.45,39.6
20/09/2025 04.00,38.4
20/09/2025 04.15,38.4
20/09/2025 04.30,40.8
20/09/2025 04.45,46.8
20/09/2025 05.00,44.4
20/09/2025 05.15,58.8
20/09/2025 05.30,54
20/09/2025 05.45,64.8
20/09/2025 06.00,68.4
20/09/2025 06.15,70.8
20/09/2025 06.30,73.2
20/09/2025 06.45,81.6
20/09/2025 07.00,84
20/09/2025 07.15,104.4
20/09/2025 07.30,111.6
20/09/2025 07.45,100.8
20/09/2025 08.00,93.6
20/09/2025 08.15,98.4
20/09/2025 08.30,103.2
20/09/2025 08.45,96
20/09/2025 09.00,93.6
20/09/2025 09.15,96
20/09/2025 09.30,92.4
20/09/2025 09.45,98.4
20/09/2025 10.00,99.6
20/09/2025 10.15,103.2
20/09/2025 10.30,102
20/09/2025 10.45,94.8
20/09/2025 11.00,99.6
20/09/2025 11.15,104.4
20/09/2025 11.30,104.4
20/09/2025 11.45,106.8
20/09/2025 12.00,102
20/09/2025 12.15,106.8
20/09/2025 12.30,99.6
20/09/2025 12.45,99.6
20/09/2025 13.00,98.4
20/09/2025 13.15,98.4
20/09/2025 13.30,96
20/09/2025 13.45,92.4
20/09/2025 14.00,99.6
20/09/2025 14.15,115.2
20/09/2025 14.30,120
20/09/2025 14.45,130.8
20/09/2025 15.00,139.2
20/09/2025 15.15,146.4
20/09/2025 15.30,144
20/09/2025 15.45,132
20/09/2025 16.00,141.6
20/09/2025 16.15,144
20/09/2025 16.30,139.2
20/09/2025 16.45,121.2
20/09/2025 17.00,136.8
20/09/2025 17.15,134.4
20/09/2025 17.30,115.2
20/09/2025 17.45,99.6
20/09/2025 18.00,94.8
20/09/2025 18.15,94.8
20/09/2025 18.30,92.4
20/09/2025 18.45,104.4
20/09/2025 19.00,114
20/09/2025 19.15,105.6
20/09/2025 19.30,104.4
20/09/2025 19.45,103.2
20/09/2025 20.00,104.4
20/09/2025 20.15,108
20/09/2025 20.30,123.6
20/09/2025 20.45,104.4
20/09/2025 21.00,105.6
20/09/2025 21.15,110.4
20/09/2025 21.30,115.2
20/09/2025 21.45,112.8
20/09/2025 22.00,112.8
20/09/2025 22.15,99.6
20/09/2025 22.30,111.6
20/09/2025 22.45,106.8
20/09/2025 23.00,105.6
20/09/2025 23.15,110.4
20/09/2025 23.30,109.2
20/09/2025 23.45,110.4
21/09/2025 00.00,87.6
21/09/2025 00.15,76.8
21/09/2025 00.30,75.6
21/09/2025 00.45,75.6
21/09/2025 01.00,58.8
21/09/2025 01.15,61.2
21/09/2025 01.30,68.4
21/09/2025 01.45,62.4
21/09/2025 02.00,60
21/09/2025 02.15,55.2
21/09/2025 02.30,55.2
21/09/2025 02.45,55.2
21/09/2025 03.00,51.6
21/09/2025 03.15,50.4
21/09/2025 03.30,51.6
21/09/2025 03.45,50.4
21/09/2025 04.00,49.2
21/09/2025 04.15,51.6
21/09/2025 04.30,51.6
21/09/2025 04.45,64.8
21/09/2025 05.00,67.2
21/09/2025 05.15,94.8
21/09/2025 05.30,97.2
21/09/2025 05.45,96
21/09/2025 06.00,108
21/09/2025 06.15,108
21/09/2025 06.30,108
21/09/2025 06.45,109.2
21/09/2025 07.00,127.2
21/09/2025 07.15,139.2
21/09/2025 07.30,147.6
21/09/2025 07.45,152.4
21/09/2025 08.00,139.2
21/09/2025 08.15,145.2
21/09/2025 08.30,134.4
21/09/2025 08.45,195.6
21/09/2025 09.00,236.4
21/09/2025 09.15,286.8
21/09/2025 09.30,294
21/09/2025 09.45,265.2
21/09/2025 10.00,255.6
21/09/2025 10.15,262.8
21/09/2025 10.30,267.6
21/09/2025 10.45,285.6
21/09/2025 11.00,268.8
21/09/2025 11.15,268.8
21/09/2025 11.30,266.4
21/09/2025 11.45,255.6
21/09/2025 12.00,249.6
21/09/2025 12.15,231.6
21/09/2025 12.30,236.4
21/09/2025 12.45,230.4
21/09/2025 13.00,212.4
21/09/2025 13.15,242.4
21/09/2025 13.30,248.4
21/09/2025 13.45,235.2
21/09/2025 14.00,244.8
21/09/2025 14.15,267.6
21/09/2025 14.30,246
21/09/2025 14.45,237.6
21/09/2025 15.00,253.2
21/09/2025 15.15,268.8
21/09/2025 15.30,272.4
21/09/2025 15.45,280.8
21/09/2025 16.00,268.8
21/09/2025 16.15,256.8
21/09/2025 16.30,254.4
21/09/2025 16.45,258
21/09/2025 17.00,123.6
21/09/2025 17.15,129.6
21/09/2025 17.30,130.8
21/09/2025 17.45,111.6
21/09/2025 18.00,91.2
21/09/2025 18.15,85.2
21/09/2025 18.30,79.2
21/09/2025 18.45,74.4
21/09/2025 19.00,70.8
21/09/2025 19.15,72
21/09/2025 19.30,73.2
21/09/2025 19.45,76.8
21/09/2025 20.00,73.2
21/09/2025 20.15,84
21/09/2025 20.30,82.8
21/09/2025 20.45,79.2
21/09/2025 21.00,78
21/09/2025 21.15,74.4
21/09/2025 21.30,62.4
21/09/2025 21.45,63.6
21/09/2025 22.00,61.2
21/09/2025 22.15,58.8
21/09/2025 22.30,57.6
21/09/2025 22.45,52.8
21/09/2025 23.00,52.8
21/09/2025 23.15,46.8
21/09/2025 23.30,48
21/09/2025 23.45,55.2
22/09/2025 00.00,60
22/09/2025 00.15,61.2
22/09/2025 00.30,70.8
22/09/2025 00.45,69.6
22/09/2025 01.00,72
22/09/2025 01.15,63.6
22/09/2025 01.30,56.4
22/09/2025 01.45,54
22/09/2025 02.00,54
22/09/2025 02.15,54
22/09/2025 02.30,50.4
22/09/2025 02.45,52.8
22/09/2025 03.00,54
22/09/2025 03.15,51.6
22/09/2025 03.30,54
22/09/2025 03.45,52.8
22/09/2025 04.00,55.2
22/09/2025 04.15,54
22/09/2025 04.30,52.8
22/09/2025 04.45,51.6
22/09/2025 05.00,56.4
22/09/2025 05.15,57.6
22/09/2025 05.30,57.6
22/09/2025 05.45,55.2
22/09/2025 06.00,56.4
22/09/2025 06.15,57.6
22/09/2025 06.30,63.6
22/09/2025 06.45,66
22/09/2025 07.00,76.8
22/09/2025 07.15,80.4
22/09/2025 07.30,73.2
22/09/2025 07.45,81.6
22/09/2025 08.00,81.6
22/09/2025 08.15,81.6
22/09/2025 08.30,78
22/09/2025 08.45,82.8
22/09/2025 09.00,73.2
22/09/2025 09.15,70.8
22/09/2025 09.30,66
22/09/2025 09.45,72
22/09/2025 10.00,73.2
22/09/2025 10.15,75.6
22/09/2025 10.30,75.6
22/09/2025 10.45,74.4
22/09/2025 11.00,76.8
22/09/2025 11.15,75.6
22/09/2025 11.30,70.8
22/09/2025 11.45,64.8
22/09/2025 12.00,58.8
22/09/2025 12.15,60
22/09/2025 12.30,60
22/09/2025 12.45,56.4
22/09/2025 13.00,58.8
22/09/2025 13.15,64.8
22/09/2025 13.30,72
22/09/2025 13.45,76.8
22/09/2025 14.00,74.4
22/09/2025 14.15,84
22/09/2025 14.30,103.2
22/09/2025 14.45,106.8
22/09/2025 15.00,106.8
22/09/2025 15.15,112.8
22/09/2025 15.30,117.6
22/09/2025 15.45,117.6
22/09/2025 16.00,128.4
22/09/2025 16.15,128.4
22/09/2025 16.30,126
22/09/2025 16.45,121.2
22/09/2025 17.00,127.2
22/09/2025 17.15,118.8
22/09/2025 17.30,108
22/09/2025 17.45,106.8
22/09/2025 18.00,108
22/09/2025 18.15,118.8
22/09/2025 18.30,118.8
22/09/2025 18.45,123.6
22/09/2025 19.00,130.8
22/09/2025 19.15,103.2
22/09/2025 19.30,100.8
22/09/2025 19.45,102
22/09/2025 20.00,99.6
22/09/2025 20.15,104.4
22/09/2025 20.30,92.4
22/09/2025 20.45,88.8
22/09/2025 21.00,86.4
22/09/2025 21.15,88.8
22/09/2025 21.30,90
22/09/2025 21.45,91.2
22/09/2025 22.00,104.4
22/09/2025 22.15,88.8
22/09/2025 22.30,76.8
22/09/2025 22.45,58.8
22/09/2025 23.00,43.2
22/09/2025 23.15,40.8
22/09/2025 23.30,45.6
22/09/2025 23.45,42
23/09/2025 00.00,42
23/09/2025 00.15,42
23/09/2025 00.30,37.2
23/09/2025 00.45,32.4
23/09/2025 01.00,32.4
23/09/2025 01.15,32.4
23/09/2025 01.30,31.2
23/09/2025 01.45,30
23/09/2025 02.00,31.2
23/09/2025 02.15,31.2
23/09/2025 02.30,30
23/09/2025 02.45,33.6
23/09/2025 03.00,31.2
23/09/2025 03.15,32.4
23/09/2025 03.30,30
23/09/2025 03.45,28.8
23/09/2025 04.00,26.4
23/09/2025 04.15,26.4
23/09/2025 04.30,26.4
23/09/2025 04.45,30
23/09/2025 05.00,27.6
23/09/2025 05.15,28.8
23/09/2025 05.30,37.2
23/09/2025 05.45,38.4
23/09/2025 06.00,40.8
23/09/2025 06.15,43.2
23/09/2025 06.30,44.4
23/09/2025 06.45,78
23/09/2025 07.00,116.4
23/09/2025 07.15,122.4
23/09/2025 07.30,135.6
23/09/2025 07.45,142.8
23/09/2025 08.00,144
23/09/2025 08.15,139.2
23/09/2025 08.30,151.2
23/09/2025 08.45,150
23/09/2025 09.00,148.8
23/09/2025 09.15,153.6
23/09/2025 09.30,157.2
23/09/2025 09.45,162
23/09/2025 10.00,168
23/09/2025 10.15,170.4
23/09/2025 10.30,180
23/09/2025 10.45,181.2
23/09/2025 11.00,182.4
23/09/2025 11.15,210
23/09/2025 11.30,234
23/09/2025 11.45,225.6
23/09/2025 12.00,228
23/09/2025 12.15,261.6
23/09/2025 12.30,272.4
23/09/2025 12.45,270
23/09/2025 13.00,260.4
23/09/2025 13.15,250.8
23/09/2025 13.30,244.8
23/09/2025 13.45,246
23/09/2025 14.00,241.2
23/09/2025 14.15,249.6
23/09/2025 14.30,248.4
23/09/2025 14.45,249.6
23/09/2025 15.00,254.4
23/09/2025 15.15,253.2
23/09/2025 15.30,244.8
23/09/2025 15.45,214.8
23/09/2025 16.00,146.4
23/09/2025 16.15,122.4
23/09/2025 16.30,100.8
23/09/2025 16.45,90
23/09/2025 17.00,96
23/09/2025 17.15,78
23/09/2025 17.30,86.4
23/09/2025 17.45,90
23/09/2025 18.00,93.6
23/09/2025 18.15,91.2
23/09/2025 18.30,98.4
23/09/2025 18.45,94.8
23/09/2025 19.00,93.6
23/09/2025 19.15,90
23/09/2025 19.30,86.4
23/09/2025 19.45,84
23/09/2025 20.00,80.4
23/09/2025 20.15,80.4
23/09/2025 20.30,74.4
23/09/2025 20.45,75.6
23/09/2025 21.00,75.6
23/09/2025 21.15,70.8
23/09/2025 21.30,70.8
23/09/2025 21.45,68.4
23/09/2025 22.00,66
23/09/2025 22.15,68.4
23/09/2025 22.30,67.2
23/09/2025 22.45,69.6
23/09/2025 23.00,61.2
23/09/2025 23.15,57.6
23/09/2025 23.30,57.6
23/09/2025 23.45,56.4
24/09/2025 00.00,50.4
24/09/2025 00.15,45.6
24/09/2025 00.30,43.2
24/09/2025 00.45,39.6
24/09/2025 01.00,43.2
24/09/2025 01.15,42
24/09/2025 01.30,37.2
24/09/2025 01.45,36
24/09/2025 02.00,37.2
24/09/2025 02.15,36
24/09/2025 02.30,36
24/09/2025 02.45,37.2
24/09/2025 03.00,36
24/09/2025 03.15,34.8
24/09/2025 03.30,33.6
24/09/2025 03.45,36
24/09/2025 04.00,36
24/09/2025 04.15,38.4
24/09/2025 04.30,36
24/09/2025 04.45,34.8
24/09/2025 05.00,34.8
24/09/2025 05.15,44.4
24/09/2025 05.30,40.8
24/09/2025 05.45,40.8
24/09/2025 06.00,40.8
24/09/2025 06.15,48
24/09/2025 06.30,54
24/09/2025 06.45,52.8
24/09/2025 07.00,56.4
24/09/2025 07.15,60
24/09/2025 07.30,85.2
24/09/2025 07.45,92.4
24/09/2025 08.00,94.8
24/09/2025 08.15,98.4
24/09/2025 08.30,96
24/09/2025 08.45,88.8
24/09/2025 09.00,94.8
24/09/2025 09.15,85.2
24/09/2025 09.30,87.6
24/09/2025 09.45,85.2
24/09/2025 10.00,96
24/09/2025 10.15,100.8
24/09/2025 10.30,99.6
24/09/2025 10.45,108
24/09/2025 11.00,102
24/09/2025 11.15,100.8
24/09/2025 11.30,92.4
24/09/2025 11.45,98.4
24/09/2025 12.00,100.8
24/09/2025 12.15,97.2
24/09/2025 12.30,102
24/09/2025 12.45,109.2
24/09/2025 13.00,90
24/09/2025 13.15,91.2
24/09/2025 13.30,93.6
24/09/2025 13.45,97.2
24/09/2025 14.00,100.8
24/09/2025 14.15,103.2
24/09/2025 14.30,99.6
24/09/2025 14.45,99.6
24/09/2025 15.00,96
24/09/2025 15.15,92.4
24/09/2025 15.30,92.4
24/09/2025 15.45,91.2
24/09/2025 16.00,88.8
24/09/2025 16.15,90
24/09/2025 16.30,98.4
24/09/2025 16.45,110.4
24/09/2025 17.00,103.2
24/09/2025 17.15,88.8
24/09/2025 17.30,52.8
24/09/2025 17.45,52.8
24/09/2025 18.00,50.4
24/09/2025 18.15,50.4
24/09/2025 18.30,46.8
24/09/2025 18.45,46.8
24/09/2025 19.00,56.4
24/09/2025 19.15,55.2
24/09/2025 19.30,57.6
24/09/2025 19.45,66
24/09/2025 20.00,58.8
24/09/2025 20.15,57.6
24/09/2025 20.30,56.4
24/09/2025 20.45,52.8
24/09/2025 21.00,46.8
24/09/2025 21.15,51.6
24/09/2025 21.30,52.8
24/09/2025 21.45,55.2
24/09/2025 22.00,55.2
24/09/2025 22.15,54
24/09/2025 22.30,58.8
24/09/2025 22.45,78
24/09/2025 23.00,72
24/09/2025 23.15,66
24/09/2025 23.30,67.2
24/09/2025 23.45,55.2
25/09/2025 00.00,57.6
25/09/2025 00.15,61.2
25/09/2025 00.30,62.4
25/09/2025 00.45,66
25/09/2025 01.00,57.6
25/09/2025 01.15,54
25/09/2025 01.30,56.4
25/09/2025 01.45,51.6
25/09/2025 02.00,51.6
25/09/2025 02.15,52.8
25/09/2025 02.30,55.2
25/09/2025 02.45,60
25/09/2025 03.00,58.8
25/09/2025 03.15,58.8
25/09/2025 03.30,57.6
25/09/2025 03.45,62.4
25/09/2025 04.00,68.4
25/09/2025 04.15,66
25/09/2025 04.30,62.4
25/09/2025 04.45,63.6
25/09/2025 05.00,63.6
25/09/2025 05.15,61.2
25/09/2025 05.30,62.4
25/09/2025 05.45,64.8
25/09/2025 06.00,68.4
25/09/2025 06.15,70.8
25/09/2025 06.30,80.4
25/09/2025 06.45,76.8
25/09/2025 07.00,103.2
25/09/2025 07.15,92.4
25/09/2025 07.30,104.4
25/09/2025 07.45,105.6
25/09/2025 08.00,112.8
25/09/2025 08.15,115.2
25/09/2025 08.30,109.2
25/09/2025 08.45,104.4
25/09/2025 09.00,112.8
25/09/2025 09.15,106.8
25/09/2025 09.30,108
25/09/2025 09.45,110.4
25/09/2025 10.00,116.4
25/09/2025 10.15,116.4
25/09/2025 10.30,132
25/09/2025 10.45,128.4
25/09/2025 11.00,116.4
25/09/2025 11.15,123.6
25/09/2025 11.30,127.2
25/09/2025 11.45,134.4
25/09/2025 12.00,142.8
25/09/2025 12.15,151.2
25/09/2025 12.30,144
25/09/2025 12.45,152.4
25/09/2025 13.00,140.4
25/09/2025 13.15,141.6
25/09/2025 13.30,136.8
